Day,Month,Year,Hour,Temp_C,Humidity_pct,Precipitation_mm,WindSpeed_kmh,CloudCover_pct,AtmosPressure_hPa,WeatherCondition
24,2,2020,9,22.3,75,0.0,8.7,65,1020.4,2
24,2,2020,12,25.2,63,0.0,5.7,19,1018.4,0
24,2,2020,15,24.4,69,0.0,11.5,88,1015.1,3
24,2,2020,18,20.2,91,0.0,7.0,83,1015.3,3
24,2,2020,21,19.5,95,0.0,4.2,32,1017.2,1
25,2,2020,0,18.6,96,0.0,6.3,44,1016.8,1
25,2,2020,3,17.8,96,0.0,7.2,41,1015.4,1
25,2,2020,6,16.9,97,0.0,9.2,63,1016.2,2
25,2,2020,9,22.1,80,0.0,7.2,19,1017.8,0
25,2,2020,12,25.1,70,0.0,7.5,99,1016.0,3
25,2,2020,15,24.5,73,0.0,12.8,26,1013.8,1
25,2,2020,18,22.2,88,0.0,5.6,5,1014.3,0
25,2,2020,21,20.3,96,0.0,3.4,27,1016.2,1
26,2,2020,0,20.4,95,0.0,5.8,81,1016.4,3
26,2,2020,3,20.7,95,0.0,4.0,100,1015.2,3
26,2,2020,6,20.8,94,0.0,3.5,100,1016.0,3
26,2,2020,9,24.0,83,0.0,1.5,32,1018.0,1
26,2,2020,12,26.2,75,0.2,10.8,31,1016.6,51
26,2,2020,15,25.6,79,0.0,12.5,16,1014.8,0
26,2,2020,18,22.7,93,0.0,4.9,3,1015.2,0
26,2,2020,21,22.5,93,0.1,4.6,22,1016.5,51
27,2,2020,0,20.8,98,0.0,4.7,20,1016.7,1
27,2,2020,3,19.9,100,0.0,4.6,100,1014.8,3
27,2,2020,6,19.4,99,0.0,5.9,100,1015.5,3
27,2,2020,9,23.7,84,0.1,3.1,38,1017.8,51
27,2,2020,12,25.6,83,0.0,10.9,15,1016.3,0
27,2,2020,15,25.3,78,0.0,13.7,83,1013.6,3
27,2,2020,18,22.9,88,0.0,5.4,93,1014.6,3
27,2,2020,21,22.5,90,0.0,6.1,82,1017.0,3
28,2,2020,0,20.9,93,0.0,5.4,89,1016.4,3
28,2,2020,3,19.9,96,0.0,5.8,82,1014.6,3
28,2,2020,6,19.6,96,0.0,6.3,29,1014.7,1
28,2,2020,9,23.3,82,0.3,4.7,44,1016.6,51
28,2,2020,12,25.4,74,0.4,8.9,84,1014.8,51
28,2,2020,15,24.9,80,0.2,10.5,91,1012.4,51
28,2,2020,18,22.7,93,0.0,5.8,34,1012.9,1
28,2,2020,21,22.0,96,0.0,4.0,49,1014.7,1
29,2,2020,0,20.5,98,0.0,4.9,23,1014.1,1
29,2,2020,3,20.1,99,0.0,5.0,100,1012.4,3
29,2,2020,6,19.8,100,0.0,6.2,100,1012.9,3
29,2,2020,9,24.7,78,0.0,3.0,56,1014.7,2
29,2,2020,12,26.8,75,0.3,10.6,52,1013.3,51
29,2,2020,15,25.9,79,0.0,13.3,66,1010.1,2
29,2,2020,18,23.5,91,0.0,9.1,7,1010.5,0
29,2,2020,21,22.9,95,0.0,6.2,15,1013.0,0
1,3,2020,0,21.9,96,0.0,6.0,14,1013.3,0
1,3,2020,3,20.8,99,0.0,3.8,100,1012.1,3
1,3,2020,6,20.2,99,0.0,3.8,100,1012.8,3
1,3,2020,9,25.7,80,0.0,4.3,78,1014.8,2
1,3,2020,12,28.6,69,0.0,10.5,95,1012.8,3
1,3,2020,15,26.5,78,0.0,16.9,89,1010.2,3
1,3,2020,18,23.9,91,0.0,13.3,91,1010.7,3
1,3,2020,21,23.2,95,0.0,7.5,87,1013.4,3
2,3,2020,0,22.3,96,0.0,6.3,31,1012.9,1
2,3,2020,3,21.5,97,0.0,5.6,76,1012.0,2
2,3,2020,6,20.7,96,0.0,8.4,16,1013.4,0
2,3,2020,9,25.9,79,0.0,5.9,20,1015.2,1
2,3,2020,12,27.3,76,0.3,16.2,65,1013.4,51
2,3,2020,15,26.8,78,0.0,20.9,87,1010.6,3
2,3,2020,18,24.4,84,0.0,17.1,58,1011.6,2
2,3,2020,21,23.4,92,0.0,11.9,76,1014.3,2
3,3,2020,0,22.9,93,0.0,8.4,67,1014.3,2
3,3,2020,3,22.3,95,0.0,6.7,76,1012.8,2
3,3,2020,6,20.8,98,0.0,6.2,23,1013.9,1
3,3,2020,9,26.1,76,0.1,11.5,50,1016.1,51
3,3,2020,12,27.3,76,0.0,17.0,95,1013.8,3
3,3,2020,15,26.2,78,0.0,22.7,47,1010.4,1
3,3,2020,18,24.6,84,0.0,16.2,79,1011.1,2
3,3,2020,21,23.5,93,0.0,7.5,18,1014.0,0
4,3,2020,0,22.3,96,0.0,5.8,47,1013.6,1
4,3,2020,3,21.3,97,0.0,8.0,86,1012.3,3
4,3,2020,6,22.3,95,0.0,4.4,33,1013.9,1
4,3,2020,9,25.5,81,0.0,8.7,46,1015.5,1
4,3,2020,12,27.1,76,0.0,16.9,25,1013.5,1
4,3,2020,15,26.4,78,0.0,18.8,55,1010.3,2
4,3,2020,18,24.5,86,0.0,13.7,31,1011.6,1
4,3,2020,21,24.0,89,0.0,7.6,99,1014.7,3
5,3,2020,0,23.8,91,0.2,9.5,99,1014.6,51
5,3,2020,3,23.4,92,0.2,11.5,100,1013.4,51
5,3,2020,6,23.1,95,0.5,8.6,99,1014.7,53
5,3,2020,9,24.3,89,0.4,11.2,100,1016.7,51
5,3,2020,12,25.9,76,0.0,8.9,74,1015.0,2
5,3,2020,15,25.9,78,0.1,11.5,66,1012.0,51
5,3,2020,18,24.3,87,0.0,5.8,100,1013.1,3
5,3,2020,21,23.5,92,0.8,4.4,100,1015.6,53
6,3,2020,0,23.2,95,0.1,2.3,95,1015.4,51
6,3,2020,3,22.5,95,0.0,4.3,27,1013.4,1
6,3,2020,6,22.9,91,0.0,0.4,26,1014.8,1
6,3,2020,9,25.4,81,0.1,8.2,54,1016.6,51
6,3,2020,12,26.9,77,0.1,14.3,100,1014.6,51
6,3,2020,15,26.5,79,0.0,12.5,77,1011.4,2
6,3,2020,18,24.1,89,0.0,7.7,72,1012.2,2
6,3,2020,21,24.1,92,0.0,1.8,98,1015.4,3
7,3,2020,0,23.1,95,0.0,1.9,46,1014.8,1
7,3,2020,3,21.5,99,0.0,5.8,21,1012.2,1
7,3,2020,6,22.0,99,0.0,1.9,100,1012.7,3
7,3,2020,9,25.2,86,0.0,1.9,91,1014.3,3
7,3,2020,12,28.7,76,0.0,8.7,82,1012.3,3
7,3,2020,15,28.6,76,0.0,13.3,77,1008.8,2
7,3,2020,18,26.0,83,0.0,9.5,44,1009.3,1
7,3,2020,21,24.5,89,0.0,4.5,25,1011.4,1
8,3,2020,0,23.8,94,0.0,3.7,2,1011.3,0
8,3,2020,3,22.5,98,0.0,5.8,88,1008.8,3
8,3,2020,6,22.5,99,0.0,3.1,100,1009.6,3
8,3,2020,9,27.6,83,0.0,2.1,15,1011.9,0
8,3,2020,12,31.3,72,0.0,10.5,0,1008.7,0
8,3,2020,15,31.1,71,0.0,16.5,8,1004.9,0
8,3,2020,18,27.9,80,0.0,13.4,5,1005.2,0
8,3,2020,21,26.5,83,0.0,4.5,0,1007.0,0
9,3,2020,0,24.8,93,0.0,3.7,0,1006.8,0
9,3,2020,3,23.1,100,0.0,5.4,100,1005.6,3
9,3,2020,6,22.9,100,0.0,3.6,100,1006.8,3
9,3,2020,9,28.2,75,0.0,1.8,0,1008.3,0
9,3,2020,12,33.1,67,0.0,8.1,0,1006.5,0
9,3,2020,15,32.0,68,0.0,16.7,27,1003.6,1
9,3,2020,18,29.0,71,0.0,11.5,9,1004.4,0
9,3,2020,21,25.6,83,0.0,6.9,2,1006.4,0
10,3,2020,0,24.7,91,0.0,5.8,0,1007.0,0
10,3,2020,3,23.5,97,0.0,4.3,0,1005.7,0
10,3,2020,6,22.3,98,0.0,5.1,0,1007.5,0
10,3,2020,9,28.7,79,0.0,1.5,27,1009.8,1
10,3,2020,12,32.1,73,0.0,10.0,1,1009.1,0
10,3,2020,15,31.5,74,0.0,10.3,19,1007.1,0
10,3,2020,18,25.7,92,0.0,17.6,19,1009.3,0
10,3,2020,21,25.5,87,0.0,15.8,16,1012.8,0
11,3,2020,0,25.1,88,0.0,2.6,54,1013.0,2
11,3,2020,3,24.4,91,0.1,0.4,100,1011.7,51
11,3,2020,6,24.0,94,12.5,5.4,100,1013.2,65
11,3,2020,9,24.7,90,6.5,2.4,98,1015.9,63
11,3,2020,12,27.0,80,0.1,8.2,65,1014.5,51
11,3,2020,15,26.8,82,0.0,11.6,19,1011.5,0
11,3,2020,18,24.9,90,0.0,11.9,15,1011.8,0
11,3,2020,21,24.1,95,0.0,5.8,13,1014.1,0
12,3,2020,0,22.7,96,0.0,6.9,2,1013.8,0
12,3,2020,3,21.9,99,0.0,3.6,70,1012.6,2
12,3,2020,6,21.2,99,0.0,2.5,98,1013.4,3
12,3,2020,9,26.6,77,0.0,3.7,4,1014.8,0
12,3,2020,12,30.8,63,0.0,12.3,18,1012.9,0
12,3,2020,15,30.4,67,0.0,17.5,59,1010.3,2
12,3,2020,18,26.7,74,0.0,15.3,77,1010.8,2
12,3,2020,21,24.8,85,0.0,5.2,18,1012.7,0
13,3,2020,0,24.3,90,0.0,4.3,5,1012.5,0
13,3,2020,3,23.4,96,0.0,3.2,6,1011.2,0
13,3,2020,6,23.0,99,0.0,3.1,100,1012.4,3
13,3,2020,9,27.8,81,0.0,4.0,54,1014.7,2
13,3,2020,12,31.7,63,0.0,8.0,91,1012.6,3
13,3,2020,15,31.4,68,0.0,16.8,60,1009.9,2
13,3,2020,18,27.4,78,0.0,13.7,58,1010.5,2
13,3,2020,21,25.6,85,0.0,7.6,75,1012.1,2
14,3,2020,0,25.0,89,0.0,1.5,81,1012.2,3
14,3,2020,3,23.4,97,0.0,4.0,77,1010.9,2
14,3,2020,6,23.1,100,0.0,0.7,100,1012.6,3
14,3,2020,9,26.3,82,0.1,5.5,99,1015.5,51
14,3,2020,12,28.4,78,0.0,17.4,33,1014.5,1
14,3,2020,15,27.8,74,0.0,12.4,94,1012.4,3
14,3,2020,18,25.0,88,0.0,7.2,2,1012.8,0
14,3,2020,21,23.8,96,0.0,5.4,20,1015.9,1
15,3,2020,0,22.7,98,0.0,4.3,65,1015.7,2
15,3,2020,3,22.4,99,0.0,4.7,100,1013.9,3
15,3,2020,6,22.4,97,0.0,6.1,85,1015.6,3
15,3,2020,9,26.0,80,0.3,3.1,42,1018.0,51
15,3,2020,12,28.0,71,0.1,11.0,29,1015.5,51
15,3,2020,15,27.2,75,0.0,12.5,64,1012.6,2
15,3,2020,18,25.1,86,0.0,9.0,6,1013.1,0
15,3,2020,21,24.5,92,0.0,4.7,96,1015.7,3
16,3,2020,0,23.3,97,0.1,4.6,81,1015.3,51
16,3,2020,3,22.4,98,0.0,5.8,76,1013.6,2
16,3,2020,6,22.0,99,0.0,3.8,89,1014.6,3
16,3,2020,9,27.2,75,0.0,7.6,84,1016.5,3
16,3,2020,12,28.0,73,0.5,18.4,94,1015.0,53
16,3,2020,15,27.6,75,0.0,20.7,57,1013.1,2
16,3,2020,18,25.6,84,0.0,16.3,11,1013.9,0
16,3,2020,21,24.7,88,0.0,10.3,28,1016.5,1
17,3,2020,0,23.7,92,0.0,7.2,11,1015.5,0
17,3,2020,3,22.2,96,0.0,7.4,13,1013.9,0
17,3,2020,6,21.8,98,0.0,5.6,34,1015.4,1
17,3,2020,9,27.5,74,0.1,10.3,85,1017.0,51
17,3,2020,12,28.2,75,0.0,19.4,90,1015.1,3
17,3,2020,15,27.7,75,0.0,22.8,70,1011.7,2
17,3,2020,18,25.3,82,0.0,16.9,51,1012.9,2
17,3,2020,21,24.1,89,0.0,8.9,8,1014.8,0
18,3,2020,0,23.1,90,0.0,7.1,10,1014.6,0
18,3,2020,3,22.1,92,0.0,5.9,6,1012.6,0
18,3,2020,6,20.8,96,0.0,6.8,10,1013.5,0
18,3,2020,9,27.2,67,0.0,7.8,89,1014.9,3
18,3,2020,12,29.9,60,0.0,13.3,16,1012.1,0
18,3,2020,15,28.5,70,0.0,21.6,94,1009.2,3
18,3,2020,18,25.7,82,0.0,13.6,92,1010.6,3
18,3,2020,21,24.7,90,0.0,8.7,26,1012.6,1
19,3,2020,0,23.5,94,0.0,5.2,5,1012.0,0
19,3,2020,3,22.1,98,0.0,5.9,99,1010.6,3
19,3,2020,6,21.6,100,0.0,4.1,98,1011.3,3
19,3,2020,9,27.7,75,0.0,3.1,96,1013.1,3
19,3,2020,12,32.0,60,0.0,7.9,1,1011.0,0
19,3,2020,15,31.5,65,0.0,16.4,54,1008.1,2
19,3,2020,18,27.5,72,0.0,13.6,41,1009.2,1
19,3,2020,21,25.3,86,0.0,7.6,32,1012.2,1
20,3,2020,0,23.8,97,0.0,4.9,17,1012.8,0
20,3,2020,3,24.5,96,0.0,1.8,54,1011.6,2
20,3,2020,6,24.3,95,0.0,4.0,35,1012.5,1
20,3,2020,9,27.8,77,0.0,6.5,76,1014.9,2
20,3,2020,12,31.3,54,0.0,13.3,52,1012.8,2
20,3,2020,15,29.6,70,0.0,21.6,32,1009.3,1
20,3,2020,18,26.3,79,0.0,16.2,32,1010.5,1
20,3,2020,21,24.8,91,0.0,10.8,85,1012.8,3
21,3,2020,0,23.6,95,0.0,6.4,34,1013.1,1
21,3,2020,3,21.7,100,0.0,6.2,24,1011.7,1
21,3,2020,6,21.3,99,0.0,4.0,100,1012.7,3
21,3,2020,9,28.2,66,0.0,7.6,80,1014.4,3
21,3,2020,12,32.2,49,0.0,11.3,74,1012.6,2
21,3,2020,15,30.8,63,0.0,21.9,10,1009.1,0
21,3,2020,18,26.6,75,0.0,15.5,0,1010.5,0
21,3,2020,21,24.7,88,0.0,10.1,0,1012.7,0
22,3,2020,0,23.4,95,0.0,4.7,33,1012.9,1
22,3,2020,3,23.2,98,0.0,4.0,94,1011.4,3
22,3,2020,6,22.9,96,0.0,4.6,11,1012.2,0
22,3,2020,9,28.2,67,0.0,7.3,0,1013.8,0
22,3,2020,12,31.8,51,0.0,9.4,0,1011.6,0
22,3,2020,15,30.6,61,0.0,20.7,0,1008.6,0
22,3,2020,18,27.0,72,0.0,13.8,14,1009.6,0
22,3,2020,21,25.1,89,0.0,9.8,27,1012.3,1
23,3,2020,0,24.1,94,0.0,7.4,23,1012.4,1
23,3,2020,3,22.9,97,0.0,4.6,18,1010.8,0
23,3,2020,6,22.7,96,0.0,4.5,22,1011.7,1
23,3,2020,9,27.5,67,0.0,7.6,11,1014.0,0
23,3,2020,12,31.3,46,0.0,12.2,0,1012.0,0
23,3,2020,15,29.3,60,0.0,21.3,7,1008.9,0
23,3,2020,18,26.0,76,0.0,15.3,18,1009.3,0
23,3,2020,21,24.2,89,0.0,7.2,12,1012.3,0
24,3,2020,0,22.2,95,0.0,7.9,13,1012.5,0
24,3,2020,3,21.9,98,0.0,3.9,31,1011.5,1
24,3,2020,6,21.8,98,0.0,3.3,46,1012.1,1
24,3,2020,9,26.8,75,0.0,1.9,13,1013.6,0
24,3,2020,12,30.7,58,0.0,15.2,3,1011.4,0
24,3,2020,15,29.1,68,0.0,22.7,33,1008.7,1
24,3,2020,18,26.5,79,0.0,15.1,82,1009.0,3
24,3,2020,21,25.6,84,0.0,11.3,19,1011.1,0
25,3,2020,0,24.4,90,0.0,6.1,14,1011.2,0
25,3,2020,3,22.9,95,0.0,6.4,7,1009.9,0
25,3,2020,6,22.8,96,0.0,4.7,43,1010.4,1
25,3,2020,9,28.5,68,0.0,7.1,12,1012.2,0
25,3,2020,12,31.0,58,0.0,18.1,19,1010.2,0
25,3,2020,15,29.7,65,0.0,24.2,38,1007.4,1
25,3,2020,18,27.0,74,0.0,15.8,37,1008.3,1
25,3,2020,21,25.7,86,0.0,9.7,19,1011.1,0
26,3,2020,0,24.4,92,0.0,4.9,3,1011.2,0
26,3,2020,3,23.8,93,0.0,5.2,0,1010.0,0
26,3,2020,6,22.5,98,0.0,5.2,13,1010.8,0
26,3,2020,9,28.3,72,0.0,4.1,12,1012.1,0
26,3,2020,12,32.5,55,0.0,14.1,40,1010.8,1
26,3,2020,15,31.5,62,0.0,20.8,26,1007.8,1
26,3,2020,18,28.2,73,0.0,14.3,25,1008.7,1
26,3,2020,21,26.2,84,0.0,12.1,29,1011.2,1
27,3,2020,0,25.5,88,0.0,6.9,70,1011.2,2
27,3,2020,3,23.9,96,0.0,5.6,55,1009.8,2
27,3,2020,6,24.5,94,0.0,1.8,49,1010.7,1
27,3,2020,9,29.1,74,0.0,1.8,68,1012.3,2
27,3,2020,12,33.5,50,0.0,12.2,65,1010.3,2
27,3,2020,15,32.4,58,0.0,20.7,29,1007.3,1
27,3,2020,18,28.7,72,0.0,13.9,44,1008.1,1
27,3,2020,21,26.6,81,0.0,9.8,5,1009.9,0
28,3,2020,0,25.0,90,0.0,4.5,3,1010.5,0
28,3,2020,3,24.2,95,0.0,4.1,19,1009.0,0
28,3,2020,6,23.8,97,0.0,3.7,8,1010.1,0
28,3,2020,9,29.0,73,0.0,4.9,40,1011.7,1
28,3,2020,12,33.7,50,0.0,13.4,1,1009.3,0
28,3,2020,15,32.9,55,0.0,19.8,21,1006.2,1
28,3,2020,18,28.9,66,0.0,15.0,3,1007.2,0
28,3,2020,21,26.3,79,0.0,14.6,10,1009.8,0
29,3,2020,0,25.5,84,0.0,10.5,12,1010.0,0
29,3,2020,3,24.1,93,0.0,5.9,12,1008.9,0
29,3,2020,6,24.0,93,0.0,4.8,18,1010.1,0
29,3,2020,9,28.3,71,0.0,9.8,63,1011.9,2
29,3,2020,12,33.6,49,0.0,12.2,2,1009.3,0
29,3,2020,15,32.3,57,0.0,22.6,4,1006.0,0
29,3,2020,18,28.5,65,0.0,17.4,2,1006.6,0
29,3,2020,21,26.7,77,0.0,6.6,12,1008.4,0
30,3,2020,0,25.7,83,0.0,4.7,2,1008.7,0
30,3,2020,3,24.2,90,0.0,5.1,2,1007.4,0
30,3,2020,6,24.0,92,0.0,3.8,1,1008.7,0
30,3,2020,9,29.6,67,0.0,1.4,29,1010.5,1
30,3,2020,12,34.5,51,0.0,11.5,7,1008.3,0
30,3,2020,15,33.7,56,0.0,16.0,42,1006.0,1
30,3,2020,18,29.9,67,0.0,13.5,10,1007.0,0
30,3,2020,21,27.6,78,0.0,9.2,1,1008.7,0
31,3,2020,0,25.7,91,0.0,5.4,0,1009.0,0
31,3,2020,3,25.2,95,0.0,3.3,0,1008.2,0
31,3,2020,6,24.7,99,0.0,2.7,40,1009.5,1
31,3,2020,9,30.3,73,0.0,3.7,9,1011.3,0
31,3,2020,12,34.0,58,0.0,12.3,0,1009.7,0
31,3,2020,15,32.6,63,0.0,15.9,4,1007.4,0
31,3,2020,18,29.5,71,0.0,15.5,9,1008.2,0
31,3,2020,21,27.0,83,0.0,9.7,1,1010.3,0
1,4,2020,0,25.2,94,0.0,5.6,0,1009.9,0
1,4,2020,3,24.8,96,0.0,3.0,4,1009.1,0
1,4,2020,6,24.3,100,0.0,1.8,100,1010.9,3
1,4,2020,9,28.5,80,0.1,8.4,100,1013.2,51
1,4,2020,12,31.3,67,0.0,14.2,19,1011.5,0
1,4,2020,15,29.8,74,0.0,22.7,0,1008.8,0
1,4,2020,18,27.5,80,0.0,16.0,24,1009.6,1
1,4,2020,21,26.2,87,0.0,12.0,30,1011.8,1
2,4,2020,0,25.0,93,0.0,8.9,7,1012.3,0
2,4,2020,3,23.7,96,0.0,5.6,51,1011.1,2
2,4,2020,6,22.8,100,0.0,2.9,100,1012.5,3
2,4,2020,9,28.9,66,0.0,8.7,4,1014.2,0
2,4,2020,12,32.6,50,0.0,16.5,1,1011.9,0
2,4,2020,15,30.7,63,0.0,24.7,8,1009.1,0
2,4,2020,18,27.7,72,0.0,17.5,22,1010.5,1
2,4,2020,21,26.0,85,0.0,6.9,44,1013.1,1
3,4,2020,0,25.3,89,0.0,8.3,7,1012.2,0
3,4,2020,3,23.6,96,0.0,6.8,3,1011.2,0
3,4,2020,6,23.5,98,0.0,3.8,16,1012.9,0
3,4,2020,9,29.6,65,0.0,9.6,23,1014.5,1
3,4,2020,12,32.3,55,0.0,17.3,0,1012.3,0
3,4,2020,15,30.2,64,0.0,25.3,12,1010.2,0
3,4,2020,18,27.6,77,0.0,16.3,23,1011.3,1
3,4,2020,21,26.6,85,0.0,10.2,49,1012.8,1
4,4,2020,0,25.0,93,0.0,4.7,11,1012.3,0
4,4,2020,3,23.4,97,0.0,6.4,5,1011.2,0
4,4,2020,6,23.5,99,0.0,2.2,95,1012.9,3
4,4,2020,9,29.5,69,0.0,11.2,39,1015.2,1
4,4,2020,12,30.4,66,0.4,18.0,40,1013.6,51
4,4,2020,15,29.8,67,0.0,20.2,20,1011.1,1
4,4,2020,18,27.3,82,0.0,15.1,49,1012.2,1
4,4,2020,21,25.9,90,0.0,8.6,21,1014.4,1
5,4,2020,0,24.4,95,0.0,6.2,10,1013.9,0
5,4,2020,3,24.5,94,0.0,3.3,13,1012.3,0
5,4,2020,6,23.3,99,0.0,3.6,100,1013.7,3
5,4,2020,9,28.7,70,0.0,2.9,23,1015.7,1
5,4,2020,12,30.6,61,0.1,12.9,32,1014.2,51
5,4,2020,15,29.1,64,0.0,16.4,43,1011.5,1
5,4,2020,18,26.7,81,0.0,9.7,68,1012.1,2
5,4,2020,21,25.9,86,0.1,4.6,40,1014.5,51
6,4,2020,0,25.4,86,0.2,5.6,92,1014.8,51
6,4,2020,3,24.5,92,0.0,2.3,32,1013.1,1
6,4,2020,6,24.6,94,0.1,1.6,83,1013.7,51
6,4,2020,9,28.1,72,0.0,4.6,57,1014.4,2
6,4,2020,12,29.2,68,0.2,13.6,46,1012.9,51
6,4,2020,15,28.9,66,0.1,12.3,78,1009.8,51
6,4,2020,18,26.5,81,0.0,13.8,87,1010.3,3
6,4,2020,21,25.4,81,0.0,8.9,96,1012.5,3
7,4,2020,0,24.8,82,0.0,2.6,78,1012.2,2
7,4,2020,3,24.1,87,0.0,2.7,90,1011.2,3
7,4,2020,6,24.2,87,0.0,1.4,97,1012.4,3
7,4,2020,9,25.9,79,0.1,9.8,100,1014.3,51
7,4,2020,12,27.9,72,0.2,16.2,100,1013.0,51
7,4,2020,15,27.3,73,0.0,16.8,100,1009.7,3
7,4,2020,18,25.6,81,0.0,13.4,98,1010.7,3
7,4,2020,21,24.4,81,0.0,5.5,86,1013.1,3
8,4,2020,0,24.0,81,0.0,4.6,96,1012.7,3
8,4,2020,3,23.0,90,0.0,4.4,85,1011.5,3
8,4,2020,6,22.9,90,0.0,2.0,54,1012.7,2
8,4,2020,9,28.1,65,0.0,7.7,67,1014.4,2
8,4,2020,12,29.3,65,0.0,16.2,32,1012.9,1
8,4,2020,15,28.0,69,0.0,20.7,40,1011.0,1
8,4,2020,18,25.3,81,0.0,15.5,90,1012.5,3
8,4,2020,21,24.7,82,0.0,9.2,49,1014.5,1
9,4,2020,0,24.0,86,0.0,3.6,90,1014.5,3
9,4,2020,3,23.1,92,0.0,4.0,92,1012.7,3
9,4,2020,6,23.4,91,0.0,4.0,97,1013.7,3
9,4,2020,9,27.8,68,0.0,8.2,100,1015.6,3
9,4,2020,12,29.6,65,0.4,15.7,90,1014.2,51
9,4,2020,15,27.7,73,0.0,15.5,99,1012.5,3
9,4,2020,18,25.2,85,0.1,10.4,100,1013.0,51
9,4,2020,21,24.8,87,0.0,6.9,78,1014.6,2
10,4,2020,0,24.7,92,1.5,7.4,100,1015.0,61
10,4,2020,3,24.5,94,0.6,3.7,100,1013.0,53
10,4,2020,6,24.7,91,0.0,3.3,100,1014.2,3
10,4,2020,9,26.6,81,0.2,4.1,51,1016.3,51
10,4,2020,12,28.5,78,0.1,12.6,76,1015.2,51
10,4,2020,15,28.1,75,0.1,16.2,87,1012.3,51
10,4,2020,18,26.6,82,0.0,10.6,88,1012.6,3
10,4,2020,21,25.7,87,0.1,7.1,98,1014.8,51
11,4,2020,0,24.8,92,0.0,4.5,30,1014.5,1
11,4,2020,3,23.6,96,0.0,3.9,91,1012.5,3
11,4,2020,6,23.3,99,0.0,3.7,96,1013.2,3
11,4,2020,9,28.8,69,0.0,1.8,98,1014.6,3
11,4,2020,12,30.7,68,0.0,13.6,94,1012.7,3
11,4,2020,15,29.1,69,0.0,15.6,97,1010.0,3
11,4,2020,18,27.0,84,0.0,12.2,95,1010.4,3
11,4,2020,21,26.4,86,0.0,5.4,98,1013.1,3
12,4,2020,0,25.1,94,0.0,4.6,97,1012.7,3
12,4,2020,3,24.3,97,0.0,3.6,97,1010.9,3
12,4,2020,6,24.6,98,0.0,1.1,85,1012.4,3
12,4,2020,9,28.6,77,0.0,5.5,86,1014.4,3
12,4,2020,12,28.7,74,0.4,11.8,94,1013.4,51
12,4,2020,15,27.4,79,0.2,11.3,96,1011.8,51
12,4,2020,18,24.4,92,1.3,13.0,91,1012.9,61
12,4,2020,21,24.1,92,1.6,16.9,100,1015.6,61
13,4,2020,0,24.0,91,0.7,17.8,99,1015.2,53
13,4,2020,3,23.5,90,0.4,16.6,100,1013.5,51
13,4,2020,6,23.1,89,0.7,12.2,100,1014.6,53
13,4,2020,9,23.1,88,1.5,16.2,100,1017.6,61
13,4,2020,12,24.2,76,0.2,16.6,100,1017.2,51
13,4,2020,15,25.2,66,0.0,13.8,100,1014.6,3
13,4,2020,18,23.0,82,0.3,6.7,100,1015.4,51
13,4,2020,21,22.6,87,0.1,10.0,100,1017.4,51
14,4,2020,0,22.2,86,0.1,7.2,100,1016.4,51
14,4,2020,3,21.7,91,0.5,6.1,100,1014.8,53
14,4,2020,6,21.7,90,0.2,5.8,100,1015.5,51
14,4,2020,9,23.5,81,0.0,4.0,100,1016.9,3
14,4,2020,12,24.7,78,0.0,10.5,100,1015.8,3
14,4,2020,15,24.6,80,0.0,12.2,93,1013.2,3
14,4,2020,18,23.6,87,0.0,4.3,59,1013.6,2
14,4,2020,21,23.5,89,0.0,2.7,99,1016.2,3
15,4,2020,0,22.7,90,0.0,4.2,93,1015.3,3
15,4,2020,3,21.5,95,0.0,5.9,97,1013.6,3
15,4,2020,6,21.8,96,0.0,4.6,98,1015.0,3
15,4,2020,9,25.3,78,0.0,6.0,98,1016.6,3
15,4,2020,12,27.6,69,0.2,12.0,99,1014.6,51
15,4,2020,15,26.8,71,0.0,14.8,74,1011.9,2
15,4,2020,18,25.0,80,0.0,9.3,36,1012.0,1
15,4,2020,21,22.9,90,0.0,6.4,70,1013.6,2
16,4,2020,0,21.8,94,0.0,7.3,80,1012.5,3
16,4,2020,3,21.3,96,0.0,3.5,80,1010.8,3
16,4,2020,6,21.1,95,0.0,4.8,93,1012.7,3
16,4,2020,9,27.3,72,0.0,6.0,94,1013.9,3
16,4,2020,12,29.5,69,0.0,15.9,93,1012.3,3
16,4,2020,15,29.2,68,0.0,18.9,86,1009.4,3
16,4,2020,18,26.4,79,0.0,15.4,94,1010.3,3
16,4,2020,21,25.0,82,0.0,9.8,63,1012.2,2
17,4,2020,0,23.1,92,0.0,7.2,10,1011.9,0
17,4,2020,3,22.0,97,0.0,5.0,93,1010.6,3
17,4,2020,6,22.1,98,0.0,3.9,96,1011.9,3
17,4,2020,9,28.1,72,0.0,5.8,91,1013.3,3
17,4,2020,12,31.4,60,0.0,14.8,97,1011.8,3
17,4,2020,15,29.3,70,0.0,21.0,92,1009.1,3
17,4,2020,18,27.0,78,0.0,13.9,93,1010.2,3
17,4,2020,21,26.2,84,0.0,9.0,100,1012.3,3
18,4,2020,0,25.4,89,0.0,4.5,97,1012.8,3
18,4,2020,3,24.2,96,0.0,5.3,100,1011.3,3
18,4,2020,6,24.1,98,0.0,2.1,98,1012.6,3
18,4,2020,9,29.0,74,0.0,7.3,93,1013.2,3
18,4,2020,12,31.8,63,0.0,13.4,90,1012.1,3
18,4,2020,15,30.2,70,0.0,13.6,88,1009.1,3
